url,title,locate,tag,numOfPeople,totalMoney,percentage,author,date
https://www.kaishiba.com/project/detail/id/7141313E6792D4C2E050190AFD010F7D,承包年游客收益13亿+的山头？「宿树」要领跑整个川北民宿,广元市,民宿,45,1743003,1743.00,邢程,2018年08月16日
https://www.kaishiba.com/project/detail/id/6FB199A90EB002B6E050190AFD012885,来自日本的阳光玫瑰，被称为葡萄界的爱马仕,杭州市,农业,38,133520,2670.40,程小平,2018年08月16日
https://www.kaishiba.com/project/detail/id/7039A2F23CC84E05E050190AFD011033,后海的老北京四合院+高端黑科技酒店，试营业入住率93%？,北京市,民宿,169,8448003,8448.00,钟铠臣,2018年08月15日
https://www.kaishiba.com/project/detail/id/70C5148CB62843ECE050190AFD011C95,你不是第二个谁，恒丽医美，让你做自己,杭州市,休闲,106,4473024,4473.02,郑慧佳,2018年08月15日
https://www.kaishiba.com/project/detail/id/72BF6CD227956157E050190AFD015B20,海南泰甜蜜，水果很好吃,陵水黎族自治县,农业,196,7280010,7280.01,苏志宏,2018年08月15日
https://www.kaishiba.com/project/detail/id/71D072C568F0B18DE050190AFD014FB9,1年卖1.5亿的优质床品，正在掀起“裸睡风暴”,宁波市,休闲,230,3864346,77286.92,王治全,2018年08月15日
https://www.kaishiba.com/project/detail/id/6E5F2E61DA13F734E050190AFD0163F0,这个可以触摸天堂的地方，藏着接待率90%的秘密,迪庆藏族自治州,休闲,23,755005,755.00,和魁红,2018年08月14日
https://www.kaishiba.com/project/detail/id/6E6F527B66E4A6C5E050190AFD013E21,27年餐饮老炮打造的火锅王国，用特色龙虾锅征服你,北京市,餐饮,83,2412503,2412.50,郑赏爽,2018年08月14日
https://www.kaishiba.com/project/detail/id/71E3194501450A4CE050190AFD011E88,「三勒浆小绿瓶」全网首发，曾经的备考神器，现在的疲劳救星,成都市,休闲,135,1226902,61345.10,陈奕帆,2018年08月12日
https://www.kaishiba.com/project/detail/id/728494433901B904E050190AFD011350,用24个塑料瓶做的包包这么潮？连可口可乐壹基金都来了！,徐汇区,休闲,208,41705,834.10,黄宁宁,2018年08月11日
https://www.kaishiba.com/project/detail/id/71B87BDDDF36DDD5E050190AFD01159C,他土法养蟹34年，送到你餐桌上的大闸蟹，只只膏满肉肥,苏州市,农业,118,29311,586.22,鲍建康,2018年08月11日
https://www.kaishiba.com/project/detail/id/708F6FB60E5BDE3EE050190AFD012A80,除了西子湖畔，西湖区居然还藏着城市最近的农耕生活,杭州市,民宿,101,2745011,2745.01,傅丽萍,2018年08月10日
https://www.kaishiba.com/project/detail/id/6F97CA402B597333E050190AFD011648,一站式人宠互动王国，打造宠物书咖新模式,杭州市,休闲,46,690826,6908.26,林敏,2018年08月10日
https://www.kaishiba.com/project/detail/id/711610A685518C5BE050190AFD01616E,《世间所有的无眠，都是因为睡错了风景》,杭州市,休闲,751,44426,14808.67,夏雨清,2018年08月10日
https://www.kaishiba.com/project/detail/id/6FB2A7D5FF8E3DD2E050190AFD01566D,轻奢精品连锁酒店维也纳，给你在拉萨安了一个家,拉萨市,酒店,42,2541001,2541.00,王书瑞,2018年08月09日
https://www.kaishiba.com/project/detail/id/6C9F2FB229517434E050190AFD01168D,3年300+门店，单日营业额突破7万，九田家烧肉魔都新选择,浦东新区,餐饮,58,3360002,6720.00,杨安,2018年08月09日
https://www.kaishiba.com/project/detail/id/7141F9B75F7A03E8E050190AFD0133AF,在重新定义成都生活方式的太古里，私飨正打造着川菜之美,成都市,餐饮,121,3150001,3150.00,姚舒,2018年08月08日
https://www.kaishiba.com/project/detail/id/6F20E48FBF3F6297E050190AFD011C38,270°的稻田、山水一色的湖泊、睡进理想生活的床，在青丘,文山壮族苗族自治州,民宿,97,4740018,4740.02,柯有锐,2018年08月08日
https://www.kaishiba.com/project/detail/id/71DCEA4911D2A759E050190AFD010411,也只有在厦门，觅见这样的甜美,厦门市,民宿,155,5850000,5850.00,赵冬冬,2018年08月08日
https://www.kaishiba.com/project/detail/id/70B5009B72E3DFCEE050190AFD014A90,半岛摄影14年，撰写行业白皮书，记录120万家庭孕童美妙瞬间,南京市,休闲,14,324000,648.00,巫海峰,2018年08月07日
https://www.kaishiba.com/project/detail/id/6CB4F11C48A658E6E050190AFD016EAC,4亿人流量的太古里，他用奢华的公寓给你精致生活,成都市,民宿,94,4083040,4083.04,滕飞,2018年08月07日
https://www.kaishiba.com/project/detail/id/70A3D73F31792D85E050190AFD014579,北海之南，有一栋海边的大房子,北海市,民宿,152,4090003,4090.00,陈祖纯,2018年08月07日
https://www.kaishiba.com/project/detail/id/70118B147FE7CCD0E050190AFD01796D,苏渔水产，激活阳澄湖大闸蟹产业链,苏州市,农业,33,229462,22946.20,顾敏杰,2018年08月05日
https://www.kaishiba.com/project/detail/id/7166A2F6C06EDA5EE050190AFD012D4C,在耍都的宇宙中心春熙路上，他装下了一个“千面”成都,成都市,酒店,47,2230801,2230.80,文小兵,2018年08月03日
https://www.kaishiba.com/project/detail/id/71A434B79F80C974E050190AFD017F8A,连南宋皇帝都种草的宫廷糕点，精致到不舍得入口,金华市,餐饮,151,7550000,755000.00,王伟华,2018年08月03日
https://www.kaishiba.com/project/detail/id/716B5290B3CDB76FE050190AFD0103A4,高山荒野的茶香，落入浴缸中,丽水市,休闲,246,108887,10888.70,杨慧娟,2018年08月03日
https://www.kaishiba.com/project/detail/id/6D02DC50053691BCE050190AFD013DD1,铂涛IU，入驻帝都老街里的年轻酒店品牌，住过的人都说值,北京市,酒店,131,8175001,8175.00,王睿斌,2018年08月02日
https://www.kaishiba.com/project/detail/id/6E2294F705E66CADE050190AFD01372E,唤醒时光里的配得感，回归艺术珠宝的温度,成都市,休闲,54,2050060,2050.06,杨紫葳,2018年08月02日
https://www.kaishiba.com/project/detail/id/706397A99CA79FE6E050190AFD01756D,3年18店，这家被蒂芙尼蓝填满的美甲店，要做美甲圈“优衣库”,杭州市,休闲,68,1470794,735.40,常虹,2018年08月01日
https://www.kaishiba.com/project/detail/id/7154A0ECF403F328E050190AFD017E1E,这个网神很不一样，跟电竞玩在一起,海口市,休闲,13,328001,328.00,黄勇兵,2018年07月31日
https://www.kaishiba.com/project/detail/id/712FBA4E907CDB3CE050190AFD0175A1,广东除了妃子笑，还有一口难忘滋味的黄金奈李,韶关市,农业,16,36888,3688.80,林根财,2018年07月31日
https://www.kaishiba.com/project/detail/id/713ED41BA98C1A92E050190AFD012459,理工男的匠心坚持，喝羊奶长大的大荔冬枣,渭南市,农业,221,97498,9749.80,李伟东,2018年07月31日
https://www.kaishiba.com/project/detail/id/709F47732270F6ACE050190AFD01735E,成功经营4家公司的尚学社，又被粉丝追着开民宿？,西安市,民宿,103,2162301,2162.30,刘若琦,2018年07月30日
https://www.kaishiba.com/project/detail/id/6EAA58B1DC45E10CE050190AFD0134C0,湘东米酒，慰藉异乡闯荡的你,衡阳市,农业,97,41563,4156.30,陈合林,2018年07月30日
https://www.kaishiba.com/project/detail/id/71A6E9E4DF0199E1E050190AFD01786B,一方让焦裕禄魂牵梦绕的土地，如今已瓜果飘香,开封市,农业,80,2650015,2650.02,杨超飞,2018年07月29日
https://www.kaishiba.com/project/detail/id/70B539D2DD132744E050190AFD0154A1,小孩才炫logo，大人只穿订制,杭州市,休闲,20,263194,2631.94,王旭卿,2018年07月29日
https://www.kaishiba.com/project/detail/id/6DF6A08AA1614F5AE050190AFD016CB4,一家可以吃火锅的健身房，让健身不再反人性,杭州市,休闲,23,710208,355.10,韩洋,2018年07月28日
https://www.kaishiba.com/project/detail/id/6FAC47B0163D484BE050190AFD01353B,2年新氧0差评记录，芬迪要打造长三角大众医美连锁品牌,杭州市,休闲,49,1332001,1332.00,李阿友,2018年07月27日
https://www.kaishiba.com/project/detail/id/7089E2EF0B757972E050190AFD012DBC,中央工厂冷链配送，U.ME CAKE定制你的专属甜蜜,上海市,餐饮,67,1625002,3250.00,陈筱裕,2018年07月27日
https://www.kaishiba.com/project/detail/id/6EFB0A9B77936FDEE050190AFD016669,北居无界，拥一座自己的“山城”,北碚区,民宿,28,577560,577.56,彭玉兰,2018年07月27日
https://www.kaishiba.com/project/detail/id/70B366C4B3FA1ADFE050190AFD0102BD,松茸——生活在丽江安盛庄园里无可复制的森林精灵,丽江市,农业,37,2202661,73422.03,李兆西,2018年07月27日
https://www.kaishiba.com/project/detail/id/70291F612D3B5D20E050190AFD01270F,听昆曲绝唱，品巴城名肴，金秋十月，肥蟹围城,苏州市,农业,33,54858,548.58,洪赛,2018年07月27日
https://www.kaishiba.com/project/detail/id/6DD4F7F27403C0AFE050190AFD016FE1,下一个即将刷爆魔都的“破”酒店，前身竟是造船厂！,黄浦区,民宿,262,8835741,8835.74,有在•伍合伙人,2018年07月26日
https://www.kaishiba.com/project/detail/id/6F96F10E47197462E050190AFD016C77,未来食物「液体便当」来了！3分钟搞定吃饭这件小事,杭州市,休闲,476,1072377,21447.54,伯恩,2018年07月25日
https://www.kaishiba.com/project/detail/id/703EC935B9697B92E050190AFD017AB5,月均接待1.2万+的他湘遇见你，让你在魔都品尝湖南正宗美味,上海市,餐饮,113,5880006,5880.01,冯绘霖,2018年07月24日
https://www.kaishiba.com/project/detail/id/715216DB8C054232E050190AFD010C78,如花美宿，为城市旅人留一盏灯,广州市,酒店,57,1170001,2340.00,苏焕仪,2018年07月24日
https://www.kaishiba.com/project/detail/id/6E96FD79E006AA4FE050190AFD014530,每一个不甘平庸的人，都应该有一件自己的柴烧,无锡市,休闲,29,59791,1195.82,车继明,2018年07月22日
https://www.kaishiba.com/project/detail/id/700FEEBB1C9A9282E050190AFD012EFD,帝都五星级慢病养生中心，每一次调理都是对健康的呵护,北京市,休闲,53,178251,17825.10,董明辉,2018年07月21日
https://www.kaishiba.com/project/detail/id/70A5DA1A69730BFEE050190AFD012051,小红书、抖音都在安利，刷爆朋友圈的比邻要开第二家民宿了！,三亚市,民宿,131,4950010,4950.01,但敏,2018年07月20日
https://www.kaishiba.com/project/detail/id/6EFEDA24CC9CE24DE050190AFD011634,岁月从不败美人，熙之让医美回归医疗本质,成都市,休闲,78,3042000,2535.00,程海钦,2018年07月20日
https://www.kaishiba.com/project/detail/id/66C87149340C1952E050190AFD01278D,28800秒的滴滴萃取， 给你一个开袋即享的清凉夏日！,上海市,餐饮,80,10243,1024.30,侯永璞,2018年07月20日
https://www.kaishiba.com/project/detail/id/6DB52EA013848542E050190AFD014523,连俞敏洪先生都支持的沙米，正在让沙漠变成绿洲,通辽市,农业,120,207485,207.49,滕学军,2018年07月20日
https://www.kaishiba.com/project/detail/id/6FFAEF04281C6CFBE050190AFD017A24,这片薰衣草庄园，藏着紫色大海的传说,泰州市,休闲,49,1210000,1210.00,申晓明,2018年07月19日
https://www.kaishiba.com/project/detail/id/6E4D0252B078A7CEE050190AFD012EDD,藏在四方街旁的“食宿”综合体，造一方月上的家,丽江市,民宿,250,2862108,2862.11,蔡蔚,2018年07月18日
https://www.kaishiba.com/project/detail/id/6F6FAFD6E020AD2DE050190AFD017C29,顾客回头率80%的泰悠然，带你探索魔都五星评分的SPA馆,黄浦区,休闲,128,7800009,7800.01,苏文星,2018年07月17日
https://www.kaishiba.com/project/detail/id/6BC06DCDBE534C1FE050190AFD0125CD,从影视艺人到拉面匠人，十八年坚守，漂洋过海而来的明星拉面馆,上海市,餐饮,93,2200203,4400.41,张杰,2018年07月17日
https://www.kaishiba.com/project/detail/id/709F1D69EB1A583CE050190AFD016E63,广州人爱吃的一碗牛杂，就叫容老爷,广州市,餐饮,50,325000,650.00,容慧婷,2018年07月17日
https://www.kaishiba.com/project/detail/id/6F36F0A8E1478F34E050190AFD010497,一盏马灯酒，照亮夜行人,遵义市,餐饮,11,232528,4650.56,陈剑波,2018年07月17日
https://www.kaishiba.com/project/detail/id/6E188C88EAAAC421E050190AFD0166E1,卖银12年，银器就是我的语言,南京市,休闲,17,129400,2588.00,姜炤,2018年07月17日
https://www.kaishiba.com/project/detail/id/6E1D476FBBD7D063E050190AFD0145AF,甜蜜蜜火龙果，“甜补”红火间的静谧,河源市,农业,49,3537,176.85,黄启明,2018年07月16日
https://www.kaishiba.com/project/detail/id/6E9795919DA72684E050190AFD016223,68年传统的宝海酿造，用纯天然资源创造世界名酒,上海市,农业,35,103022,10302.20,林志鲜,2018年07月15日
https://www.kaishiba.com/project/detail/id/703A2E0C730695C8E050190AFD012616,在深圳，IH就是美红！,深圳市,餐饮,151,2010000,2010.00,邹斯勃,2018年07月14日
https://www.kaishiba.com/project/detail/id/6E6F0CD00C91D28DE050190AFD013049,在陶渊明的世外桃源里，筑造一方休憩地,文山壮族苗族自治州,酒店,27,345045,345.05,刘海燕,2018年07月13日
https://www.kaishiba.com/project/detail/id/6E94657E1BDD8F33E050190AFD0150A0,步行1分钟即达5A级景区西塘古镇，他让客人居住在艺术馆里！,嘉兴市,酒店,52,3880005,7760.01,陈晓翔,2018年07月11日
https://www.kaishiba.com/project/detail/id/7001C5C957E6FFEBE050190AFD013408,这群骄傲的木匠要把专业的共享木工坊带到武汉,武汉市,休闲,116,2561051,12805.25,汪甜,2018年07月11日
https://www.kaishiba.com/project/detail/id/6DDDBE9EFB669A0BE050190AFD017E38,487户蜂农酿造的土蜂蜜，为你揭秘从0到2100万的突破,广元市,农业,77,4920001,4920.00,王淑娟,2018年07月11日
https://www.kaishiba.com/project/detail/id/7002322537C90E79E050190AFD0146EE,千年传承的奉化水蜜桃，每100个桃子，只有一个桃王,宁波市,农业,112,307228,6144.56,蒋咪,2018年07月11日
https://www.kaishiba.com/project/detail/id/6B5C6316F95F3B12E050190AFD017336,346亩野生林场，传承180年古法耕种，只为一朵野生“白莲”,巴中市,农业,145,1431510,2863.02,黎涛,2018年07月10日
https://www.kaishiba.com/project/detail/id/6D6470BE32553EEAE050190AFD01786E,一碗能发芽的活米，是健康生活方式的开始,沈阳市,农业,41,23613,2361.30,刘巍巍,2018年07月10日
https://www.kaishiba.com/project/detail/id/6E06ABCA3D057D43E050190AFD014541,15年杭城老牌美业“三菩提”，开创女性第三生活空间,杭州市,休闲,61,1180002,1180.00,王飞燕,2018年07月09日
https://www.kaishiba.com/project/detail/id/6FAF80F8D4555107E050190AFD0146F9,大陆阿里山上，137万株「喝豆浆长大」的乌龙好茶,厦门市,农业,107,193653,9682.65,许晓桢,2018年07月09日
https://www.kaishiba.com/project/detail/id/6D7E20B2BF482441E050190AFD011079,5000元帮您开一家智能精酿啤酒工坊,南京市,餐饮,50,344050,6881.00,韩汝忠,2018年07月09日
https://www.kaishiba.com/project/detail/id/6C24D64A917FA55BE050190AFD0162AE,以极简的方式，让“冰岛”不再遥不可及,临沧市,农业,46,95640,191.28,张宇,2018年07月07日
https://www.kaishiba.com/project/detail/id/6D6A41398BE50060E050190AFD010412,上海露香水蜜桃，咪道老好了！,浦东新区,农业,197,220341,4406.82,仇明惠,2018年07月07日
https://www.kaishiba.com/project/detail/id/6AD308566CDCDB0AE050190AFD012B1F,超级物种，天山下的水果王国,阿克苏地区,农业,193,10634680,10634.68,曾湘娥,2018年07月06日
https://www.kaishiba.com/project/detail/id/6E825D75C7E39CB9E050190AFD011FEB,拥有「泰国绿卡」的民宿，国人在海外的另一个家,徐州市,民宿,60,1603724,1603.72,李娜,2018年07月06日
https://www.kaishiba.com/project/detail/id/6DA052B7F3EEFB46E050190AFD0117E7,用一颗无添加的纯手工鱼丸，留住即将遗失的至味,淮安市,农业,139,44971,4497.10,孙兰,2018年07月06日
https://www.kaishiba.com/project/detail/id/6E5B5B3AE9931142E050190AFD013531,100%入住率的智派公寓，又来啦！,深圳市,酒店,130,5187004,5187.00,李雅娟,2018年07月05日
https://www.kaishiba.com/project/detail/id/6EF7203FE34684A9E050190AFD013547,Amazing！唤起你漫步曼谷街头的美味记忆，正泰二度来袭,北京市,餐饮,81,3425001,3425.00,刘明明,2018年07月05日
https://www.kaishiba.com/project/detail/id/6E94C72B93183034E050190AFD01618E,让人无法抗拒的超高颜值烘焙店，圆你一道彩虹色的梦,北京市,餐饮,23,4600000,460000.00,邹寒露,2018年07月05日
https://www.kaishiba.com/project/detail/id/6E8261F95E1E8D56E050190AFD012009,枕着国宝入睡，当真不来一场博物馆奇妙之夜吗？,苏州市,民宿,77,1960003,1960.00,王州育,2018年07月04日
https://www.kaishiba.com/project/detail/id/6FB3E55143B86DC9E050190AFD010F78,来绽放的大本营，过两天精致悠闲的苏式小隐生活,苏州市,休闲,18,40204,804.08,袁永任,2018年07月04日
https://www.kaishiba.com/project/detail/id/6FB0FC62EE5B1CC4E050190AFD010B99,以色列团队、中国热作院合作的26度果园，打造600亩芒果地标,攀枝花市,农业,150,5803741,5803.74,卜凡,2018年07月03日
https://www.kaishiba.com/project/detail/id/6BAC4CEF40F4E5C7E050190AFD01125E,遇见型象，让你的生活不将就，更有型！,福州市,民宿,130,3569003,3569.00,邓建华,2018年07月03日
https://www.kaishiba.com/project/detail/id/6FFE3155C4CC30C3E050190AFD011070,在雅鲁藏布大峡谷里，建一座面朝南迦巴瓦峰的石头房子,林芝市,民宿,14,399000,399.00,扎西,2018年07月03日
https://www.kaishiba.com/project/detail/id/6E2F3DAB4F36C247E050190AFD016FF7,一瓶爆款IP精酿，定制你的与众不同,南京市,餐饮,141,102396,204.79,王彦入,2018年07月01日
https://www.kaishiba.com/project/detail/id/6B5EAFFF9373088CE050190AFD015BB8,太湖边，这家民宿有点鲜,苏州市,民宿,147,2074118,2074.12,沈俊,2018年06月30日
https://www.kaishiba.com/project/detail/id/6E81690ADAB02294E050190AFD0173EA,十年努力为艺术变现，打造五星级酒店内的商业艺术空间,杭州市,休闲,13,610000,12200.00,陈堃,2018年06月30日
https://www.kaishiba.com/project/detail/id/6E58B638B685A897E050190AFD013DF1,熬煮八小时的汤底，这一口火锅要让食物本味尽现,杭州市,餐饮,46,810002,810.00,余昌松,2018年06月30日
https://www.kaishiba.com/project/detail/id/6EAAD9A6221C0954E050190AFD014A29,龙泉郭家兴宝剑，大国非遗工匠之作,丽水市,休闲,25,66876,668.76,郭家兴,2018年06月30日
https://www.kaishiba.com/project/detail/id/6EF92E2FCC7CFF98E050190AFD010F98,自建4000㎡物流中心，打造“农庄+物联+餐饮”全产业链王国,丽江市,餐饮,74,3789587,315.80,和景桥,2018年06月29日
https://www.kaishiba.com/project/detail/id/6D28277457DC2798E050190AFD014F10,后海的这家冲浪俱乐部，可以告诉你自由的N种方式,三亚市,民宿,124,4351552,4351.55,袁孟,2018年06月29日
https://www.kaishiba.com/project/detail/id/6E9BD2DC8C7048A2E050190AFD0122D1,这家广州城市民宿，把每间客房做成网红,广州市,民宿,152,1368000,2736.00,陈亮,2018年06月29日
https://www.kaishiba.com/project/detail/id/6EA6CE4CBE29C9CBE050190AFD011451,5年打造的北隍城岛海洋综合体，为你打开2700亩“海底银行”,烟台市,农业,302,18120031,18120.03,王兆信,2018年06月28日
https://www.kaishiba.com/project/detail/id/6D41CB823B883FE6E050190AFD014F2E,年均1000吨产能的深耕，与您共建854.11亩生态农场,安顺市,农业,57,3870010,3870.01,罗莉,2018年06月27日
https://www.kaishiba.com/project/detail/id/6CDDA2FE770BFD29E050190AFD0127F7,搜合体，高级定制服装的魅力，只为你一人绽放。,北京市,休闲,165,692048,6920.48,郝一凡,2018年06月27日
https://www.kaishiba.com/project/detail/id/6D15056064BD1A4FE050190AFD016E81,18年积累，5000亩基地，我想再造一个葡萄王国,南平市,农业,40,5313332,265666.60,吴良麟,2018年06月27日
https://www.kaishiba.com/project/detail/id/6D53DF8B9091E50EE050190AFD010A48,自带30万粉丝的视频媒体——心灵复苏，要开第三家民宿了,保山市,民宿,42,1120001,2240.00,王继军,2018年06月26日
https://www.kaishiba.com/project/detail/id/6D3CA920FD9336F6E050190AFD0169A4,成龙跑来拍电影，万亩梯田，七星伴月，摄影家的天堂之地,桂林市,民宿,21,1040001,2080.00,李漓云,2018年06月26日
https://www.kaishiba.com/project/detail/id/696A31DBA6D02507E050190AFD011530,《前任3》导演pick的公寓品牌，高颜值、高品质、高效率,成都市,民宿,77,3270003,3270.00,雷航铭,2018年06月25日
https://www.kaishiba.com/project/detail/id/6CC3EBA7E9352A4DE050190AFD0115AF,这家啤酒仓，要给365天365种不同的精酿,南京市,餐饮,52,810000,810.00,杨明,2018年06月25日
https://www.kaishiba.com/project/detail/id/688D8DA526F631FAE050190AFD012717,一位大叔在千亩盐碱滩上种植梦想，四年后收获放心粮,北京市,农业,15,2331,233.10,王淦,2018年06月25日
https://www.kaishiba.com/project/detail/id/6E9826D83C4C436FE050190AFD017BFB,小米投资的抖音洗手神器，10秒钟，让宝宝爱上洗手,杭州市,休闲,59,145726,7286.30,王冲,2018年06月24日
https://www.kaishiba.com/project/detail/id/6D634654E44A5ED3E050190AFD01429E,星也共享家，给有梦想的年轻人乌托邦式的生活,长沙市,民宿,18,729003,729.00,陈韦光,2018年06月23日
https://www.kaishiba.com/project/detail/id/6DF583D897FD3E7EE050190AFD0139E9,山水重庆，千年龚滩古镇，我在乌江百里画廊等你！,重庆市,民宿,52,2059003,2059.00,勾兴祖,2018年06月23日
https://www.kaishiba.com/project/detail/id/6CB29AA054077476E050190AFD0105A0,乐仕尼儿童成长中心，一站式承包孩子的童年,北京市,休闲,35,1207002,1207.00,范博瑞,2018年06月22日
https://www.kaishiba.com/project/detail/id/6C86817455ACF68BE050190AFD014053,白鹿原，原上人未老 白鹿今犹在,西安市,农业,139,13750499,13750.50,林浩,2018年06月22日
https://www.kaishiba.com/project/detail/id/6D190634FAAFB9AEE050190AFD01282C,有了这个宝贝，随时吃上《舌尖上的中国》里的腌笃鲜,杭州市,农业,61,5642,564.20,胡玲丽,2018年06月22日
https://www.kaishiba.com/project/detail/id/6CDB2FCA4CDCB283E050190AFD01377F,央视都打call的五号山谷，现在邀你一起做谷主了！,张家界市,民宿,140,6525414,6525.41,陈玉林,2018年06月21日
https://www.kaishiba.com/project/detail/id/6E980981FFAC23CCE050190AFD0176EE,夏知秋，年轻人指定的网红四果汤,厦门市,餐饮,64,1160001,23200.02,张英林,2018年06月21日
https://www.kaishiba.com/project/detail/id/6CB0B341DE37D21BE050190AFD012DFC,德甲官方盖章的猪肘子，又来了,黄浦区,餐饮,154,12045004,6022.50,蒋幼淳,2018年06月21日
https://www.kaishiba.com/project/detail/id/6E94DA80E5B8BF67E050190AFD016393,东山岛金牌海钓团队，带你见识这片海域的644种野生鱼鲜,漳州市,餐饮,17,389193,19459.65,姚跃鹏,2018年06月21日
https://www.kaishiba.com/project/detail/id/67A63696750EA12CE050190AFD014893,玉龙雪山下，寻找最初的丽江印象,丽江市,民宿,222,2912003,2912.00,苏力,2018年06月19日
https://www.kaishiba.com/project/detail/id/6C482FD6B7DA5ED1E050190AFD0134B2,夏天的味道，要吃过这14种葡萄才知道,淮安市,农业,118,2082006,4164.01,刘卫春,2018年06月19日
https://www.kaishiba.com/project/detail/id/6CC30881CB898411E050190AFD016A07,风靡日本300年健康烤炙料理，沪上炉端烧TOP3,徐汇区,餐饮,361,1480002,1480.00,陈佳,2018年06月17日
https://www.kaishiba.com/project/detail/id/6EA3E3F53027E3D9E050190AFD010D94,连央爸爸都来安利的青钱柳，不被“糖”塞的爱,杭州市,农业,698,389563,19478.15,廖文,2018年06月17日
https://www.kaishiba.com/project/detail/id/6A7F4676EB56777FE050190AFD011BCF,中央厨房冷链配送，打造炸食界的“劳斯莱斯”,杭州市,餐饮,168,480002,960.00,孙姣,2018年06月16日
https://www.kaishiba.com/project/detail/id/6CDACF3E6472E859E050190AFD01251E,冲浪、音乐、酒吧，用一家民宿把梦想做到极致,三亚市,民宿,410,3667501,3667.50,吴竹,2018年06月15日
https://www.kaishiba.com/project/detail/id/6E252AFC75F25681E050190AFD012909,金海雪山上的自然营地，悬岩峭壁边的童年野趣,黔南布依族苗族自治州,休闲,244,2880008,2880.01,杨海东,2018年06月15日
